0,,
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
46,19,44
191,408,86
242,244,156
201,50,181
204,50,183
295,344,164
194,219,128
71,11,69
14,0,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
59,75,50
209,467,89
342,714,89
410,853,61
420,756,103
340,583,117
238,503,86
130,339,67
20,39,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
99,336,56
229,689,50
344,717,89
366,586,125
400,653,125
305,381,158
186,136,144
107,186,72
19,0,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
49,19,47
147,128,114
349,625,125
414,753,103
384,578,139
384,739,97
276,678,67
135,347,69
31,131,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
31,0,31
78,0,78
92,0,92
111,0,111
114,0,114
103,0,103
78,0,78
47,0,47
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
31,0,31
64,0,64
92,0,92
108,0,108
114,0,114
103,0,103
78,0,78
47,0,47
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
112,408,58
250,700,64
374,850,64
442,886,69
455,892,69
412,869,67
316,747,78
151,392,72
33,161,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
31,0,31
67,0,67
94,0,94
111,0,111
114,0,114
103,0,103
81,0,81
47,0,47
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
33,0,33
58,0,58
89,0,89
122,0,122
183,19,175
248,161,183
75,0,75
44,0,44
14,0,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
62,44,56
189,286,111
304,431,144
427,747,106
419,683,117
402,797,78
309,678,86
135,231,86
32,158,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
33,0,33
56,0,56
81,0,81
114,0,114
117,0,117
106,0,106
83,0,83
50,0,50
14,0,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
53,3,53
108,6,106
151,3,150
224,61,197
342,303,206
408,736,103
314,744,64
165,461,64
38,186,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
44,0,44
108,6,106
359,586,136
311,239,206
240,81,203
117,0,117
75,0,75
56,0,56
22,0,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
67,64,58
236,422,117
381,742,97
451,875,64
469,883,67
427,761,106
300,550,111
156,297,89
45,225,28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
56,3,56
108,6,106
345,511,147
279,164,206
212,19,203
362,439,175
324,636,103
148,236,94
34,31,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
36,0,36
69,0,69
100,0,100
119,0,119
122,0,122
111,0,111
89,0,89
56,0,56
19,0,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
36,0,36
72,0,72
100,0,100
100,0,100
103,0,103
114,0,114
75,0,75
47,0,47
19,0,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
44,0,44
89,0,89
103,0,103
122,0,122
180,11,175
275,139,214
243,228,161
115,50,103
25,0,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
89,172,61
152,81,128
376,608,133
298,183,214
167,6,164
153,0,153
122,0,122
81,0,81
31,0,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
50,0,50
97,0,97
133,0,133
239,72,206
366,308,219
318,247,208
144,14,139
78,0,78
31,0,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,8
97,169,69
183,153,136
398,650,133
390,406,200
350,253,228
372,408,189
225,164,164
186,350,97
54,175,36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
33,0,33
53,0,53
75,0,75
89,0,89
92,0,92
86,0,86
168,19,161
83,0,83
25,0,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
39,0,39
78,0,78
108,0,108
106,0,106
89,0,89
81,0,81
64,0,64
42,0,42
17,0,17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
137,367,72
251,417,119
417,750,103
489,878,67
506,775,122
313,214,214
205,78,175
172,228,111
49,39,44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
72,28,67
276,447,133
423,808,81
496,833,92
485,794,89
463,708,133
267,228,178
141,81,119
46,19,44
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
64,0,64
118,3,117
324,272,208
190,8,186
375,264,242
441,625,147
325,431,156
197,353,100
42,0,42
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23,67,22
158,578,50
321,778,67
451,886,69
526,914,75
533,908,72
490,836,92
408,817,83
260,711,61
92,431,36
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,8
36,0,36
72,0,72
97,0,97
92,0,92
119,0,119
194,17,186
106,0,106
72,0,72
31,0,31
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
58,0,58
106,0,106
422,633,144
495,653,167
180,3,178
108,0,108
89,0,89
61,0,61
31,0,31
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,8
39,0,39
58,0,58
100,0,100
139,0,139
128,0,128
119,0,119
89,0,89
72,0,72
31,0,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14,0,14
123,206,81
224,192,158
250,86,211
213,19,203
181,6,178
168,3,167
217,67,189
124,6,122
44,0,44
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
47,0,47
89,0,89
173,3,172
190,8,186
327,139,253
225,17,217
309,278,192
89,0,89
42,0,42
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
56,0,56
195,119,153
206,31,192
172,0,172
161,0,161
161,0,161
139,0,139
83,0,83
39,0,39
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,0,17
69,0,69
244,242,158
274,75,239
299,81,256
431,319,258
292,89,247
274,153,208
106,0,106
50,0,50
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
53,0,53
94,0,94
128,0,128
147,0,147
220,17,211
150,0,150
117,0,117
81,0,81
39,0,39
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,0,19
75,0,75
125,0,125
405,447,194
534,706,156
455,361,256
310,128,244
156,6,153
108,0,108
53,0,53
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,0,19
78,0,78
281,331,158
388,358,217
470,428,239
482,428,244
200,6,197
136,0,136
117,0,117
56,0,56
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,0,17
64,0,64
108,0,108
147,0,147
169,0,169
184,6,181
194,3,192
133,0,133
151,47,136
114,203,78
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14,0,14
42,0,42
69,0,69
119,0,119
311,97,258
277,42,253
139,0,139
86,0,86
75,0,75
44,0,44
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
55,250,36
213,600,67
386,800,78
513,789,125
484,442,239
614,819,147
573,922,78
476,889,69
330,778,67
154,489,64
14,0,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,22,28
107,42,97
361,597,128
500,867,69
577,886,81
596,925,64
545,714,158
320,236,211
141,22,133
76,6,75
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,0,19
67,0,67
210,97,172
171,3,169
139,0,139
144,0,144
161,0,161
161,0,161
94,0,94
42,0,42
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
56,317,28
203,375,106
193,61,169
199,14,192
161,0,161
136,0,136
125,0,125
106,0,106
89,0,89
67,0,67
8,0,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
49,175,33
198,383,97
403,747,100
533,900,72
609,947,64
626,947,67
587,914,78
488,883,67
344,717,89
146,311,83
17,0,17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22,0,22
67,0,67
108,0,108
144,0,144
194,3,192
271,6,267
161,0,161
133,0,133
94,0,94
50,0,50
8,0,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
44,44,39
135,67,117
337,403,169
483,622,158
594,806,122
616,911,69
579,875,83
482,850,69
343,650,106
122,194,81
17,0,17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28,0,28
75,0,75
119,0,119
158,0,158
183,3,181
202,3,200
234,11,228
367,239,250
103,0,103
56,0,56
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69,294,36
228,550,72
331,339,186
180,3,178
202,3,200
302,8,297
253,11,247
165,3,164
183,67,158
79,3,78
14,0,14
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,25
69,0,69
108,0,108
142,0,142
164,0,164
167,0,167
156,0,156
131,0,131
117,0,117
119,114,94
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60,106,47
258,575,89
422,819,64
548,864,78
620,903,72
636,903,75
599,903,69
502,669,164
205,100,167
92,14,89
21,36,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
44,3,44
112,3,111
173,14,167
362,147,281
387,89,333
568,486,264
527,464,253
503,697,147
278,281,169
143,233,89
19,0,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
83,272,47
271,689,61
441,700,128
467,403,244
496,308,306
655,681,225
447,247,300
412,347,233
217,92,181
137,133,106
25,56,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
85,294,44
221,328,119
359,364,194
554,692,167
655,864,117
670,939,72
630,936,67
534,889,72
387,731,97
178,372,89
40,150,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
39,0,39
94,0,94
144,0,144
185,3,183
332,42,306
381,75,333
357,58,322
372,222,256
176,31,164
72,0,72
19,0,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
59,19,56
132,11,128
251,92,208
572,667,192
638,878,83
657,878,89
616,708,183
467,494,206
264,172,194
124,72,106
26,19,25
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
36,0,36
81,0,81
122,0,122
158,0,158
183,3,181
188,3,186
172,0,172
144,0,144
81,0,81
42,0,42
17,0,17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
101,267,58
217,244,136
321,186,233
508,450,247
459,136,372
511,267,336
590,650,186
386,233,261
216,72,186
114,33,106
28,6,28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
62,8,61
213,178,153
471,697,136
557,614,197
665,667,233
440,200,308
338,39,314
286,61,253
316,317,183
145,106,117
28,0,28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
47,0,47
103,0,103
153,0,153
194,3,192
219,3,217
313,36,289
477,250,319
422,300,258
216,78,183
78,0,78
22,0,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
61,0,61
229,217,153
476,681,142
594,697,178
586,447,292
520,258,347
374,64,333
289,39,267
189,8,186
97,0,97
31,3,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
65,3,64
253,292,150
478,672,144
599,750,147
468,244,306
358,33,336
336,44,308
281,11,275
270,144,208
132,56,117
31,0,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,8
92,89,75
330,631,103
492,819,81
576,683,161
649,617,236
582,372,328
474,219,333
408,242,272
235,81,200
113,6,111
33,3,33
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
36,0,36
78,0,78
136,0,136
172,0,172
194,3,192
196,3,194
188,3,186
156,0,156
114,0,114
67,0,67
22,0,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
47,0,47
75,0,75
117,0,117
172,0,172
194,3,192
202,3,200
156,0,156
106,0,106
94,0,94
69,0,69
22,0,22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
47,0,47
106,0,106
153,0,153
233,3,231
262,6,258
357,19,344
339,22,325
213,3,211
108,0,108
83,0,83
28,0,28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
76,3,75
204,83,172
248,39,228
235,6,231
269,3,267
486,225,328
378,47,347
286,8,281
342,314,200
200,292,114
54,58,47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,3,19
174,486,69
365,794,58
533,850,83
614,586,242
450,175,328
342,39,314
655,594,258
563,703,153
310,192,222
205,306,114
59,142,42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14,0,14
72,0,72
114,0,114
169,3,167
246,6,242
353,8,347
276,17,264
673,625,253
507,433,253
331,261,211
208,303,117
58,67,50
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,11
56,0,56
106,0,106
153,0,153
237,6,233
305,3,303
314,11,306
203,0,203
172,0,172
128,0,128
78,0,78
31,0,31
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,0,17
84,3,83
150,14,144
213,3,211
343,78,292
713,625,269
726,842,119
685,764,164
552,628,178
295,172,214
130,17,125
45,6,44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14,0,14
93,3,92
122,0,122
174,3,172
336,8,331
287,8,281
291,3,289
408,125,322
233,3,231
209,31,194
89,0,89
50,22,47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,0,19
87,3,86
231,117,183
506,564,192
659,767,153
727,683,236
651,428,339
492,253,317
238,3,236
181,6,178
114,0,114
47,0,47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32,111,25
207,614,53
406,781,78
573,881,78
692,928,75
762,933,86
773,931,89
724,925,81
625,803,136
368,314,217
180,119,142
85,208,56
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22,0,22
137,114,108
391,633,122
553,681,167
506,242,344
604,322,369
441,119,353
285,3,283
279,6,275
305,172,222
121,6,119
50,0,50
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
33,72,28
212,494,83
404,783,67
566,833,89
681,869,94
748,697,236
629,458,289
396,50,361
306,19,294
207,31,192
134,8,131
55,14,53
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,25
89,0,89
153,6,150
214,14,206
260,19,247
289,19,275
292,8,286
434,150,328
594,675,175
453,722,97
266,475,108
77,89,64
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
25,0,25
97,0,97
150,6,147
208,0,208
291,8,286
280,3,278
283,14,272
653,617,214
529,394,283
327,167,244
145,17,139
77,106,61
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,0,19
81,0,81
195,31,181
167,0,167
205,3,203
229,6,225
233,6,228
218,6,214
185,3,183
136,0,136
86,0,86
36,0,36
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34,8,33
149,106,119
423,611,147
474,322,283
695,625,261
493,175,361
415,42,383
478,97,408
339,44,311
201,17,192
158,56,139
98,189,67
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
44,53,39
131,50,117
422,594,150
606,814,119
725,917,83
790,911,100
803,914,103
754,914,92
651,817,131
479,642,153
228,225,150
94,197,61
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31,0,31
86,0,86
144,0,144
395,106,331
455,78,400
553,131,453
465,131,364
346,6,342
213,3,211
166,3,164
83,0,83
31,0,31
3,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
45,25,42
164,103,133
416,561,153
597,764,133
715,858,106
779,850,128
787,758,200
702,628,242
433,219,292
219,25,206
143,28,133
68,6,67
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
73,308,36
213,308,119
431,606,144
541,597,175
244,11,236
272,6,267
283,6,278
387,8,381
217,0,217
167,0,167
108,0,108
50,0,50
6,0,6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
78,333,36
275,700,58
470,825,75
599,656,194
743,817,156
805,892,114
815,892,117
767,906,97
664,900,78
515,847,72
334,767,56
138,531,42
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
88,400,36
278,697,58
468,825,69
626,886,75
741,886,100
804,872,125
813,872,128
762,886,103
661,883,83
516,839,75
332,658,92
97,161,67
8,0,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
81,247,47
253,519,86
447,722,94
597,775,111
705,683,208
724,533,306
364,22,347
472,153,358
252,3,250
197,6,194
130,6,128
64,0,64
8,0,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
77,192,50
270,419,133
244,128,181
539,467,244
483,197,339
363,17,350
412,25,392
465,72,411
564,394,303
485,614,158
326,681,72
143,339,78
11,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,3
47,0,47
111,0,111
212,25,200
369,64,328
280,3,278
338,17,325
654,342,381
685,444,350
636,683,181
485,686,117
317,511,125
95,86,78
8,0,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,6
112,458,42
305,725,61
496,831,78
621,647,206
765,811,164
826,881,125
833,883,125
781,894,103
685,903,81
536,853,75
352,781,56
157,467,64
19,6,19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
