0.2168,,,
19.0536,,,
15.5981,,,
13.4506,,,
11.7822,,,
10.6113,,,
9.6985,,,
9.2499,,,
9.0599,,,
8.8176,,,
8.5604,,,
8.3963,,,
8.2785,,,
8.1907,,,
7.8485,,,
8.0733,,,
13.9713,,,
20.2649,,,
26.3313,,,
30.9189,,,
34.2483,,,
35.6085,,,
35.2487,,,
32.6053,,,
26.1757,,,
20.1211,,,
16.2322,,,
13.8383,,,
12.2884,,,
11.162,,,
10.3807,,,
9.8984,,,
9.7937,,,
9.6985,,,
9.7079,,,
9.6868,,,
9.6576,,,
9.6234,,,
9.5159,,,
9.6826,,,
15.3175,,,
21.6714,,,
27.3902,,,
32.2956,,,
36.0289,,,
38.0111,,,
37.6491,,,
34.6756,,,
27.6132,,,
22.1196,,,
18.6993,,,
16.2816,,,
14.5645,,,
13.4608,,,
12.9336,,,
12.8924,,,
12.355,,,
11.8651,,,
11.379,,,
11.083,,,
10.7799,,,
10.5862,,,
10.2579,,,
10.1502,,,
10.6199,,,
11.4318,,,
12.3488,,,
14.5199,,,
18.5433,,,
18.1589,,,
17.2323,,,
15.877,,,
13.7761,,,
12.2076,,,
11.0774,,,
10.012,,,
9.0783,,,
8.4279,,,
8.017,,,
7.7451,,,
7.5574,,,
7.4185,,,
7.2048,,,
6.9358,,,
6.4492,,,
5.8521,,,
5.4952,,,
5.1183,,,
10.4711,,,
16.8169,,,
22.568,,,
26.9234,,,
29.6713,,,
30.7988,,,
29.9039,,,
26.8663,,,
20.5274,,,
14.889,,,
11.3873,,,
8.8066,,,
7.3519,,,
6.545,,,
6.0239,,,
5.7687,,,
5.6961,,,
5.6237,,,
5.3644,,,
5.1091,,,
5.1116,,,
5.175,,,
5.176,,,
5.8151,,,
9.6439,,,
15.4516,,,
20.8609,,,
24.5917,,,
28.0691,,,
30.1,,,
30.11,,,
25.6487,,,
20.3552,,,
16.7501,,,
14.9047,,,
13.8845,,,
13.3963,,,
12.8571,,,
12.6195,,,
11.6992,,,
10.9126,,,
10.4646,,,
9.9905,,,
9.6946,,,
9.306,,,
8.9717,,,
8.8773,,,
8.8598,,,
13.8846,,,
19.7729,,,
25.3049,,,
29.6194,,,
32.4723,,,
33.7602,,,
32.7402,,,
29.5859,,,
23.6345,,,
18.3109,,,
15.0009,,,
13.2187,,,
11.9235,,,
11.1299,,,
10.5163,,,
10.3256,,,
11.1363,,,
11.9249,,,
12.4713,,,
12.6584,,,
12.0222,,,
11.5762,,,
11.3128,,,
12.0745,,,
16.4338,,,
22.8655,,,
28.6021,,,
33.1634,,,
35.8109,,,
37.1801,,,
36.829,,,
34.1736,,,
28.0585,,,
21.2629,,,
17.0753,,,
14.7987,,,
13.3966,,,
12.5546,,,
12.0056,,,
11.4564,,,
11.1115,,,
10.8808,,,
10.8045,,,
10.6323,,,
10.5128,,,
10.4246,,,
10.4874,,,
10.4714,,,
11.0855,,,
12.1742,,,
13.1319,,,
13.5081,,,
12.7833,,,
12.2687,,,
11.823,,,
11.3694,,,
10.8788,,,
10.4203,,,
10.1255,,,
9.7396,,,
9.4979,,,
9.4339,,,
9.1763,,,
9.0117,,,
8.788,,,
8.6363,,,
8.4354,,,
8.192,,,
8.0312,,,
7.2313,,,
6.475,,,
5.9781,,,
5.6534,,,
5.9731,,,
6.5065,,,
7.1315,,,
7.5696,,,
8.581,,,
7.5076,,,
6.6085,,,
5.7677,,,
4.9818,,,
4.5999,,,
4.1427,,,
3.8521,,,
3.3501,,,
2.7329,,,
2.1444,,,
1.8806,,,
1.7661,,,
1.3489,,,
0.9777,,,
0.6337,,,
0.294,,,
-0.0416,,,
0.1985,,,
5.7944,,,
12.1503,,,
17.9113,,,
22.5359,,,
25.805,,,
27.6083,,,
27.6273,,,
25.2979,,,
20.2957,,,
14.1208,,,
10.3762,,,
8.5064,,,
6.7566,,,
5.7182,,,
4.7994,,,
4.8169,,,
4.9496,,,
4.8026,,,
4.7987,,,
4.9578,,,
5.4997,,,
5.3795,,,
5.7173,,,
6.2346,,,
12.2387,,,
18.6977,,,
23.7771,,,
27.8086,,,
30.5902,,,
31.6341,,,
31.0113,,,
28.4016,,,
23.2385,,,
17.7257,,,
14.5204,,,
12.1239,,,
10.4209,,,
9.02,,,
8.1815,,,
7.8326,,,
7.3993,,,
7.1319,,,
7.336,,,
7.3155,,,
7.4794,,,
7.4434,,,
7.4129,,,
8.1591,,,
13.862,,,
19.9842,,,
25.5998,,,
30.0138,,,
33.3283,,,
34.2999,,,
33.224,,,
29.2527,,,
23.4326,,,
18.8124,,,
15.8773,,,
13.8481,,,
12.245,,,
11.2921,,,
10.5851,,,
10.1513,,,
9.6842,,,
9.585,,,
9.3104,,,
9.1375,,,
9.0119,,,
9.2095,,,
9.4744,,,
10.039,,,
15.9763,,,
22.2246,,,
27.7317,,,
31.8327,,,
35.1102,,,
36.8422,,,
37.0811,,,
34.7137,,,
29.3208,,,
23.8266,,,
20.258,,,
18.145,,,
16.4915,,,
14.8549,,,
13.72,,,
13.0358,,,
12.3159,,,
11.9894,,,
11.6639,,,
11.5607,,,
11.4722,,,
11.3009,,,
11.104,,,
11.4217,,,
17.0887,,,
23.6916,,,
29.7528,,,
34.2937,,,
36.9894,,,
37.4208,,,
36.4033,,,
32.5577,,,
27.1468,,,
21.6654,,,
18.2673,,,
16.0361,,,
14.6874,,,
13.6739,,,
12.9848,,,
12.6532,,,
12.2352,,,
11.902,,,
11.8025,,,
11.638,,,
11.525,,,
11.3535,,,
11.2388,,,
11.1157,,,
11.1323,,,
11.2997,,,
11.5939,,,
11.9264,,,
12.2116,,,
18.9674,,,
23.8474,,,
23.9998,,,
21.0278,,,
16.5761,,,
13.8998,,,
11.9072,,,
10.507,,,
9.57,,,
8.9864,,,
8.5054,,,
8.197,,,
7.7958,,,
7.7288,,,
7.7487,,,
7.6238,,,
7.5322,,,
7.8445,,,
8.4648,,,
14.1684,,,
20.802,,,
24.9467,,,
25.5155,,,
25.8876,,,
23.4055,,,
21.2606,,,
21.7669,,,
20.4314,,,
16.7421,,,
14.3507,,,
12.6244,,,
11.4749,,,
10.6847,,,
10.0943,,,
9.9335,,,
10.5885,,,
10.5046,,,
10.7409,,,
10.3776,,,
10.0896,,,
10.7623,,,
11.3966,,,
11.247,,,
16.4754,,,
22.625,,,
28.6566,,,
33.1825,,,
36.1214,,,
37.4888,,,
36.7779,,,
33.703,,,
26.2357,,,
21.4172,,,
18.2433,,,
16.1914,,,
14.8794,,,
13.982,,,
13.2525,,,
12.5398,,,
12.1119,,,
11.5375,,,
10.8954,,,
10.4172,,,
10.0941,,,
9.4435,,,
9.0703,,,
9.2032,,,
14.2269,,,
20.25,,,
25.7351,,,
30.129,,,
32.9188,,,
33.9625,,,
33.2391,,,
30.5389,,,
25.395,,,
19.0235,,,
15.1111,,,
12.874,,,
11.8803,,,
10.8583,,,
10.0608,,,
9.2747,,,
8.7021,,,
8.336,,,
7.7908,,,
7.7549,,,
7.5876,,,
7.5559,,,
7.4051,,,
7.6189,,,
12.4514,,,
18.5254,,,
23.8707,,,
27.867,,,
30.4785,,,
31.5478,,,
28.7905,,,
23.8975,,,
18.7715,,,
15.343,,,
13.2958,,,
11.9435,,,
11.1188,,,
10.5998,,,
9.9677,,,
9.5807,,,
9.3201,,,
9.1365,,,
8.9153,,,
8.656,,,
8.393,,,
8.1108,,,
7.9158,,,
7.7758,,,
8.2752,,,
14.9171,,,
20.8552,,,
25.3502,,,
28.3944,,,
29.3504,,,
25.2531,,,
24.3763,,,
20.6307,,,
15.6411,,,
12.7217,,,
10.4406,,,
8.8701,,,
7.9334,,,
7.5395,,,
7.539,,,
7.8036,,,
8.0488,,,
8.2165,,,
8.272,,,
8.1958,,,
7.9718,,,
7.8204,,,
8.2095,,,
13.7393,,,
20.0479,,,
25.9428,,,
30.6913,,,
34.0735,,,
35.9807,,,
35.8204,,,
33.3687,,,
28.6987,,,
22.4028,,,
18.1848,,,
15.1323,,,
13.2212,,,
11.9187,,,
10.988,,,
10.3603,,,
9.9091,,,
9.5272,,,
9.2253,,,
8.9686,,,
8.7063,,,
8.7311,,,
8.8929,,,
9.7514,,,
15.4887,,,
21.8766,,,
27.803,,,
32.4807,,,
35.7542,,,
37.52,,,
37.1688,,,
34.4869,,,
29.5354,,,
23.2553,,,
19.2044,,,
16.3929,,,
14.5145,,,
13.159,,,
12.0975,,,
11.3981,,,
10.9033,,,
10.4973,,,
10.1793,,,
9.9151,,,
9.6445,,,
9.3761,,,
9.1064,,,
9.4607,,,
14.8231,,,
20.8699,,,
26.6141,,,
31.1617,,,
34.25,,,
35.7074,,,
35.0833,,,
32.4468,,,
27.7208,,,
21.8891,,,
18.0722,,,
15.3987,,,
13.6663,,,
12.4552,,,
11.5258,,,
10.8325,,,
10.2746,,,
9.7629,,,
9.4903,,,
9.3275,,,
9.2867,,,
9.29,,,
9.28,,,
9.3682,,,
9.6433,,,
9.9877,,,
10.3184,,,
10.6147,,,
10.8028,,,
10.8477,,,
10.5928,,,
10.1351,,,
9.4962,,,
8.9181,,,
8.4426,,,
8.0339,,,
7.7129,,,
7.4423,,,
7.1675,,,
6.9248,,,
6.6853,,,
6.4275,,,
6.196,,,
5.9776,,,
5.7304,,,
5.5759,,,
5.4506,,,
5.4393,,,
5.619,,,
5.8633,,,
6.1028,,,
6.2713,,,
6.3329,,,
6.2244,,,
6.8435,,,
7.8862,,,
8.4499,,,
6.1566,,,
4.5487,,,
3.2465,,,
2.2758,,,
1.4732,,,
0.7568,,,
0.3868,,,
0.1696,,,
0.0487,,,
0.019,,,
0.0093,,,
0.017,,,
0.2893,,,
0.6729,,,
1.8621,,,
7.8372,,,
14.5131,,,
20.6922,,,
25.5488,,,
28.8958,,,
30.7129,,,
30.74,,,
28.4769,,,
24.0984,,,
17.8846,,,
13.7305,,,
10.6972,,,
8.9158,,,
7.819,,,
7.1188,,,
6.9177,,,
6.9812,,,
7.2266,,,
7.3292,,,
7.3586,,,
7.2706,,,
7.3377,,,
7.4847,,,
8.3259,,,
13.1602,,,
19.1388,,,
25.3441,,,
30.0463,,,
33.1271,,,
34.5026,,,
33.1803,,,
29.7133,,,
24.8047,,,
20.0441,,,
17.0226,,,
14.9717,,,
13.5627,,,
12.513,,,
11.6895,,,
10.7639,,,
9.7745,,,
8.6922,,,
7.9106,,,
7.2692,,,
6.7624,,,
6.5352,,,
6.4205,,,
6.8814,,,
7.9577,,,
8.4405,,,
8.3277,,,
8.2947,,,
8.227,,,
8.0549,,,
8.1682,,,
8.1395,,,
7.5813,,,
6.4105,,,
5.5118,,,
4.7812,,,
4.3823,,,
4.1283,,,
3.9645,,,
3.7859,,,
3.6029,,,
3.3213,,,
3.1422,,,
3.0027,,,
2.9052,,,
2.9953,,,
3.1841,,,
3.7304,,,
6.1402,,,
10.6806,,,
17.5761,,,
23.4468,,,
28.133,,,
31.3833,,,
30.0487,,,
25.72,,,
21.0244,,,
17.3361,,,
14.8062,,,
12.9452,,,
11.6853,,,
10.7558,,,
10.0167,,,
9.6024,,,
9.3685,,,
9.2547,,,
8.9137,,,
8.475,,,
7.9284,,,
7.8402,,,
7.9743,,,
8.9102,,,
12.8059,,,
17.3743,,,
21.893,,,
24.8007,,,
26.186,,,
26.038,,,
24.7925,,,
22.3884,,,
19.0735,,,
15.947,,,
13.9272,,,
12.5477,,,
11.5307,,,
10.7303,,,
10.0623,,,
9.7782,,,
9.7218,,,
9.7701,,,
9.5889,,,
9.2746,,,
8.8941,,,
8.8498,,,
9.0036,,,
10.0944,,,
15.3704,,,
21.1298,,,
26.3417,,,
30.4785,,,
33.2569,,,
34.6089,,,
33.475,,,
30.2136,,,
25.2314,,,
19.8058,,,
16.5573,,,
14.5343,,,
12.9069,,,
11.5542,,,
10.3293,,,
9.5357,,,
8.937,,,
8.4486,,,
8.2431,,,
8.1917,,,
8.2223,,,
8.4234,,,
8.7241,,,
9.6696,,,
13.4143,,,
18.5803,,,
24.4052,,,
27.8689,,,
29.3304,,,
28.9652,,,
28.6884,,,
27.5157,,,
24.9107,,,
20.6962,,,
17.7982,,,
15.6235,,,
14.1885,,,
13.1529,,,
12.4117,,,
12.1861,,,
12.2442,,,
12.4711,,,
12.3607,,,
12.077,,,
11.6854,,,
11.348,,,
11.0513,,,
11.2553,,,
14.0034,,,
19.2585,,,
26.0064,,,
31.2068,,,
34.8111,,,
36.7441,,,
33.8473,,,
28.4321,,,
23.7826,,,
20.35,,,
17.9597,,,
16.1994,,,
15.2787,,,
14.8436,,,
14.6074,,,
13.9312,,,
13.0523,,,
12.0544,,,
11.5927,,,
11.4217,,,
11.4571,,,
11.4918,,,
11.5307,,,
11.9514,,,
13.112,,,
14.9249,,,
17.2667,,,
17.5219,,,
16.713,,,
15.3305,,,
14.3781,,,
13.6283,,,
12.9622,,,
12.2833,,,
11.7274,,,
11.2648,,,
10.7674,,,
10.2386,,,
9.6712,,,
9.1859,,,
8.7049,,,
8.2326,,,
7.8473,,,
7.5074,,,
7.162,,,
6.8674,,,
6.5624,,,
6.4118,,,
6.8063,,,
7.6317,,,
8.7257,,,
10.6517,,,
13.9063,,,
17.872,,,
17.9635,,,
15.5308,,,
12.6173,,,
9.9555,,,
8.1052,,,
6.6751,,,
6.0816,,,
5.9316,,,
6.0935,,,
5.9129,,,
5.5421,,,
4.9969,,,
4.7081,,,
4.534,,,
4.4524,,,
4.5507,,,
4.7433,,,
5.1196,,,
6.5219,,,
10.9984,,,
18.3803,,,
23.6736,,,
27.077,,,
28.5148,,,
27.5873,,,
24.6955,,,
20.294,,,
15.313,,,
12.18,,,
10.0919,,,
8.9206,,,
8.2615,,,
7.9396,,,
7.746,,,
7.6102,,,
7.4895,,,
7.3823,,,
7.2639,,,
7.1205,,,
7.0339,,,
6.9594,,,
7.0422,,,
7.3605,,,
7.749,,,
8.1437,,,
9.4707,,,
11.707,,,
15.3953,,,
17.0654,,,
16.8674,,,
14.8949,,,
11.8556,,,
10.0149,,,
8.8527,,,
7.8683,,,
7.0011,,,
6.1147,,,
5.5555,,,
5.1755,,,
4.8771,,,
4.6577,,,
4.4695,,,
4.2799,,,
4.2307,,,
4.2289,,,
6.5344,,,
11.0848,,,
16.646,,,
21.9628,,,
26.1631,,,
28.9913,,,
30.343,,,
29.9074,,,
27.6,,,
23.0713,,,
17.006,,,
13.1009,,,
10.4237,,,
8.7724,,,
7.7107,,,
6.9681,,,
6.3689,,,
5.8215,,,
5.308,,,
5.0345,,,
4.8738,,,
4.7663,,,
4.8809,,,
5.1111,,,
7.5016,,,
11.4767,,,
15.7899,,,
19.5595,,,
23.8308,,,
27.8607,,,
30.4868,,,
30.8067,,,
29.0231,,,
24.8803,,,
19.0203,,,
15.2928,,,
12.7576,,,
11.1771,,,
10.1144,,,
9.3625,,,
9.0036,,,
8.864,,,
8.8714,,,
8.9448,,,
9.0201,,,
9.0915,,,
9.0777,,,
9.0331,,,
11.177,,,
15.4821,,,
20.8037,,,
26.0868,,,
29.9513,,,
32.293,,,
32.9802,,,
32.0634,,,
29.4388,,,
25.1981,,,
19.6937,,,
16.216,,,
13.8726,,,
12.3644,,,
11.3605,,,
10.6422,,,
10.0957,,,
9.6167,,,
9.1776,,,
8.8498,,,
8.5843,,,
8.3199,,,
8.1949,,,
8.1402,,,
10.4974,,,
14.5166,,,
19.1149,,,
23.3638,,,
24.2527,,,
21.9925,,,
19.1917,,,
17.031,,,
15.101,,,
13.2109,,,
11.4316,,,
10.1323,,,
9.0941,,,
8.3941,,,
7.8495,,,
7.383,,,
7.068,,,
6.8193,,,
6.5768,,,
6.3557,,,
6.146,,,
5.9125,,,
5.8362,,,
5.8285,,,
8.2138,,,
12.3974,,,
17.3107,,,
21.895,,,
25.6243,,,
28.1548,,,
29.2989,,,
28.5763,,,
26.0161,,,
21.8768,,,
16.5833,,,
13.2823,,,
11.1456,,,
9.6911,,,
8.6206,,,
7.6984,,,
7.0761,,,
6.6264,,,
6.2477,,,
6.0984,,,
6.0776,,,
6.1273,,,
6.335,,,
6.6367,,,
7.7615,,,
9.4298,,,
11.0763,,,
12.4315,,,
14.081,,,
15.8954,,,
17.6446,,,
20.0399,,,
21.6071,,,
21.1423,,,
17.4312,,,
14.8581,,,
12.9061,,,
11.6145,,,
10.7129,,,
10.025,,,
9.5349,,,
9.1255,,,
8.7463,,,
8.5245,,,
8.3681,,,
8.2459,,,
8.4651,,,
8.8364,,,
11.6873,,,
16.5644,,,
22.3029,,,
27.8644,,,
32.2127,,,
35.1934,,,
36.6507,,,
36.2028,,,
33.8227,,,
29.4527,,,
23.6992,,,
20.1072,,,
17.7711,,,
15.8521,,,
14.1834,,,
12.6769,,,
11.6886,,,
11.0139,,,
10.4545,,,
10.004,,,
9.5831,,,
9.18,,,
9.0095,,,
8.9514,,,
11.2262,,,
15.4877,,,
20.7355,,,
25.8189,,,
30.0126,,,
32.979,,,
34.5597,,,
34.2891,,,
32.311,,,
28.223,,,
22.2554,,,
18.3575,,,
15.6352,,,
13.7253,,,
12.3243,,,
11.1721,,,
10.4265,,,
9.9052,,,
9.5537,,,
9.314,,,
9.1142,,,
8.9206,,,
8.9046,,,
8.9999,,,
10.6214,,,
14.1545,,,
19.1174,,,
24.5572,,,
29.0309,,,
32.2763,,,
34.0929,,,
33.9873,,,
31.8957,,,
27.959,,,
22.2063,,,
18.2119,,,
15.2401,,,
13.5646,,,
12.5812,,,
12.0432,,,
11.8181,,,
11.7924,,,
11.9209,,,
12.0433,,,
12.1485,,,
12.2589,,,
12.4942,,,
12.8637,,,
14.0254,,,
16.5665,,,
20.8455,,,
26.2961,,,
30.2138,,,
32.6247,,,
33.4815,,,
32.1247,,,
29.129,,,
25.2237,,,
21.4322,,,
18.9682,,,
17.3171,,,
15.982,,,
14.8305,,,
13.7984,,,
13.1836,,,
12.7927,,,
12.5158,,,
12.1938,,,
11.8685,,,
11.5233,,,
11.5282,,,
11.8217,,,
14.3127,,,
18.6548,,,
23.881,,,
29.0135,,,
32.9669,,,
35.5823,,,
36.6724,,,
35.9135,,,
33.3621,,,
29.259,,,
24.2137,,,
21.7213,,,
19.7568,,,
18.1735,,,
16.8242,,,
15.5769,,,
14.4037,,,
13.2196,,,
12.2348,,,
11.4206,,,
10.7814,,,
10.3313,,,
10.1048,,,
9.8873,,,
9.8962,,,
11.0476,,,
14.0488,,,
19.8412,,,
24.0074,,,
26.6524,,,
27.7512,,,
24.3172,,,
19.9503,,,
16.3824,,,
13.8502,,,
12.0808,,,
10.7251,,,
9.9109,,,
9.3887,,,
9.0705,,,
8.8003,,,
8.5589,,,
8.3028,,,
7.9837,,,
7.5968,,,
7.1562,,,
6.9875,,,
7.0139,,,
7.8812,,,
10.2043,,,
14.3121,,,
19.6598,,,
23.7389,,,
26.3992,,,
27.5217,,,
27.2871,,,
25.4386,,,
21.9876,,,
17.187,,,
14.0128,,,
11.9584,,,
10.607,,,
9.6397,,,
8.91,,,
8.5045,,,
8.2428,,,
8.0626,,,
7.941,,,
7.8377,,,
7.7722,,,
7.9858,,,
8.4984,,,
10.9339,,,
15.2835,,,
20.6362,,,
26.0613,,,
30.2185,,,
33.0096,,,
34.2377,,,
33.7372,,,
31.5467,,,
27.8675,,,
22.684,,,
18.8583,,,
16.0334,,,
14.3592,,,
13.3301,,,
12.6923,,,
12.1686,,,
11.7209,,,
11.2622,,,
11.3496,,,
11.7466,,,
12.3269,,,
12.7894,,,
13.4182,,,
16.0202,,,
20.2177,,,
25.1387,,,
29.8444,,,
33.5613,,,
36.0326,,,
37.1286,,,
34.7603,,,
30.3691,,,
25.6468,,,
21.6131,,,
18.6966,,,
16.5685,,,
15.0803,,,
13.9591,,,
13.0569,,,
12.4903,,,
12.0926,,,
11.781,,,
11.5221,,,
11.2945,,,
11.0486,,,
10.9342,,,
10.9069,,,
11.0845,,,
11.4652,,,
11.9078,,,
12.3315,,,
12.5017,,,
12.433,,,
12.1414,,,
11.7349,,,
11.2041,,,
10.5306,,,
9.8958,,,
9.4367,,,
9.0863,,,
8.8362,,,
8.6262,,,
8.4241,,,
8.141,,,
7.7954,,,
7.3742,,,
7.1993,,,
7.1578,,,
7.1303,,,
7.1293,,,
7.3838,,,
9.5484,,,
13.4132,,,
18.0165,,,
22.4651,,,
26.0359,,,
28.3924,,,
29.37,,,
28.7089,,,
26.3215,,,
22.1971,,,
16.7725,,,
12.7644,,,
9.9758,,,
8.3179,,,
7.2867,,,
6.6168,,,
6.0973,,,
5.6722,,,
5.2702,,,
4.9834,,,
4.762,,,
4.5521,,,
4.6017,,,
4.9909,,,
6.7566,,,
10.6723,,,
16.2263,,,
22.2796,,,
26.559,,,
29.1721,,,
30.0932,,,
29.3739,,,
26.9959,,,
22.8777,,,
17.6969,,,
13.9716,,,
11.5349,,,
9.7896,,,
8.4599,,,
7.3418,,,
6.712,,,
6.3318,,,
6.0975,,,
6.424,,,
7.0204,,,
7.7987,,,
8.3362,,,
8.9227,,,
10.4636,,,
13.3109,,,
17.386,,,
22.1002,,,
25.2765,,,
26.9142,,,
27.0501,,,
24.5501,,,
21.0655,,,
17.8581,,,
15.4458,,,
13.8721,,,
12.9131,,,
12.2559,,,
11.8011,,,
11.4483,,,
10.9841,,,
10.4595,,,
9.7984,,,
9.2215,,,
8.6529,,,
8.0986,,,
7.9079,,,
8.2044,,,
10.3767,,,
14.3694,,,
19.1826,,,
23.93,,,
27.7928,,,
30.4742,,,
31.753,,,
31.3468,,,
29.1929,,,
25.5169,,,
20.9476,,,
17.6148,,,
15.4978,,,
13.8989,,,
12.6392,,,
11.5608,,,
10.9317,,,
10.5298,,,
10.2479,,,
10.2124,,,
10.2788,,,
10.4227,,,
10.6026,,,
11.0987,,,
12.8323,,,
16.0208,,,
20.3278,,,
25.0932,,,
27.9824,,,
29.0736,,,
28.576,,,
28.1559,,,
26.8994,,,
24.3592,,,
20.5382,,,
17.5555,,,
15.4823,,,
14.0553,,,
13.0061,,,
12.1784,,,
11.6724,,,
11.3475,,,
11.1183,,,
10.9598,,,
10.8445,,,
10.7695,,,
10.827,,,
11.2719,,,
12.9455,,,
15.4564,,,
17.9414,,,
19.7768,,,
21.3175,,,
22.4374,,,
22.9786,,,
22.5141,,,
21.218,,,
19.2708,,,
17.0355,,,
15.257,,,
13.9494,,,
13.0066,,,
12.26,,,
11.6086,,,
11.3092,,,
11.1855,,,
11.1887,,,
11.0295,,,
10.8049,,,
10.5509,,,
10.6148,,,
11.2196,,,
13.3849,,,
17.2087,,,
22.0357,,,
26.9735,,,
30.9839,,,
33.8094,,,
35.2908,,,
34.6088,,,
32.0482,,,
28.0721,,,
23.5554,,,
20.102,,,
17.7817,,,
16.1712,,,
14.9855,,,
14.0389,,,
13.5353,,,
13.2597,,,
13.1333,,,
13.0708,,,
13.0479,,,
13.0509,,,
13.3254,,,
14.1625,,,
16.684,,,
20.7839,,,
25.7269,,,
30.6198,,,
34.0194,,,
35.7394,,,
35.7399,,,
34.5156,,,
31.9746,,,
28.299,,,
23.9743,,,
20.53,,,
18.0778,,,
16.5513,,,
15.5516,,,
14.8867,,,
14.3535,,,
13.8859,,,
13.503,,,
13.1077,,,
12.6901,,,
12.274,,,
11.9101,,,
11.9657,,,
13.3432,,,
16.6055,,,
21.0212,,,
25.591,,,
29.2891,,,
31.8322,,,
33.0284,,,
32.6024,,,
30.4794,,,
26.8558,,,
22.2787,,,
